atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8673475500224418, 1.7345836799696186, 0.21339754304051411], [0.30460386771206677, -1.1785918341723833, 0.12271445986512536], [-1.4839378608390814, 0.9425668178284684, 4.194388025666161], [-1.9041335891316105, 2.557288514239835, 1.9614010545512854], [1.346818762903297, 3.5171099478923797, 2.4579437901498573], [1.018873035455038, 2.393724632813652, 5.175028620818533], [4.667307204424124, 2.56408011083239, 3.022487478704162], [0.0754962436651621, -1.7001042780076636, 3.0478751202672063], [3.6681720429898768, 0.42652387867800556, 0.9039893932662271], [3.6188660205200622, 1.026106321659079, 5.529325042659977], [3.107028197420086, -1.2381910135351433, 3.392045582023647]]",[-64250.98828125],"[[0.0024751231880781937, -0.13390209802685812, -0.23893100016530977], [-0.1393392643019324, -0.2493537953293133, 0.5711343725158133], [0.2195413749382376, -0.7632462782087839, 0.45694287641165626], [0.08668530509825588, 0.47612213386208346, -0.5938727071906175], [0.30907453831225734, 0.3132563884877334, 0.2555521628260143], [-0.3933035129400231, 0.2489600049520102, 0.09522949699064626], [-0.4851679482578156, -0.22602158691887675, 0.24280529481105884], [0.21464321502708228, 0.26821037915508955, -0.27106528225739956], [0.06998654650136041, -0.030636006894204638, 0.44393010476115174], [0.34147780936539074, -0.27115516807347767, -0.8005638042877365], [-0.218682471742613, 0.3740257307621327, -0.1565632995642955]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.4140379539128516, 3.6406404472956586, -3.8353864425632676], [-1.429987274037533, 1.442142552956985, -5.661474242197222], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [-2.7790165206198205, -3.773418546843466, -3.6299152218018724], [-3.945044311692964, -4.994808289114982, -1.3240899222366593]]",[-64248.2265625],"[[0.11122284733527696, -1.3474084376258424, -0.6183403668051842], [-0.19327964997061164, 1.075657596043527, 0.33453731824303845], [0.29947557647742234, 0.04377791484328855, 0.2383773899273828], [-0.5673759318423892, -0.42521755421388496, -0.09550460518058769], [-0.11682867807072651, -0.03668983203368949, 0.1413748077970411], [0.24458958996671817, 0.7349949810959198, -0.2793385311492663], [-0.04102520286357121, -0.09060253719047241, 0.011091302923352048], [0.1829791879624718, -0.014312089633865816, -0.009223847961192974], [-0.09031781306940592, -0.04442530354962605, -0.07303392249244624], [-0.2949685844168996, -0.4026612537432664, 1.5572357680882938], [0.4675668862200038, 0.5048005942896846, -1.2121765643107814]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.35565831855591096, 0.2547663807835304, 0.033069214825766594], [3.4248226877389842, 0.05617072293564945, -0.03313725582195211], [3.7672250836491603, 2.9404225116365676, 0.04296727187954025], [6.8487596087434035, 2.767550429968854, 0.030956791814177768]]",[-23374.291015625],"[[-0.06922585950064945, -0.0008839668372805791, -0.00338261357537197], [0.017876458191466063, -0.6605316787238844, -0.014543658738868292], [0.01525375668588497, 0.6564821890121296, 0.019499714782931145], [0.035707407831885744, 0.0052336067833542305, -0.002721063739234845]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[6.242933299855395, 2.6414470193584374, 2.8785012811326007], [4.683908425937055, 3.599956255097655, 0.6832916073878512], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [0.16762692032994897, -4.546880178819211, -3.4398226675379138], [1.9982650268675628, -3.9893810400286567, -5.562604535120206]]",[-64248.84375],"[[-0.791585507098246, 0.3715287768392961, -0.9804516503708234], [0.4779142451756626, -0.49204920113067024, 0.7603985227772031], [0.47463906931888694, 0.08921681466663284, 0.3196891892999378], [0.18290488304014182, -0.13630371539190947, -0.22704776617840405], [-0.1297087807249602, 0.2867613614906188, 0.08732129352689058], [-0.30635718930491806, -0.03921644621894824, -0.24698544805751285], [0.07010995952114722, -0.13963242164601763, 0.16393506776871114], [0.05071691472498514, -0.07206487317666188, 0.0807897108767652], [0.00812558521369183, -0.13993797171417316, -0.20303868877652845], [0.8935128343610889, 0.48866393057582647, -0.8100722632413945], [-0.9329700336705953, -0.23985037574062995, 1.0451586393077956]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.06722093556326358, 0.5996870301804136, 1.9913742770222511], [1.8533993142021687, -0.8861426266973824, 0.3294952962551857], [-1.8535238160735594, 0.8862581103707071, -0.32958628969020065], [0.06734543743465415, -0.5998025138537388, -1.991283283587238], [-2.8233794382093302, -1.81453636289105, -1.4782828931013563], [-0.243646118801224, -5.396820955684609, 0.2704480872436837], [-2.575914187161848, -6.5509542739227395, -1.346049103455097], [-1.1327901751037852, -4.032334380737486, -2.3302920481775606], [-3.9829396140036746, -2.964293240380109, 1.007718185034248], [-1.4958222065843585, -3.834196392861655, 2.3891877317935974], [-4.975940636164372, -5.573455534693082, -0.011122397607259138]]",[-64250.72265625],"[[-0.035343051459801815, -0.11934609798601116, -0.12538366860234826], [-0.12522734544395162, 0.07659557082140202, -0.0710341687730757], [-0.22016013696619374, 0.4892005715235328, 0.5532132593800211], [0.6764411596371516, -0.14554560222282792, -0.3357982393506186], [-0.5474066767990515, 0.024521133447598584, -0.2745928891617308], [-0.0880138462562609, 0.14699082010662307, -0.13133125055842412], [0.0452457738740054, -0.16508404298292634, -0.15966615999219377], [0.45089810670249814, -0.48782333364480357, 0.10689763236848186], [-0.049201027460734584, -0.2692713711706151, 0.5647642038111508], [-0.0739275355998859, 0.1514512751742679, -0.08824961654614528], [-0.041838073002815356, 0.2821221632326494, -0.04835713437364153]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.41898162619475, 5.571626495852548, -0.062215972548268994], [-2.623140143345685, 5.654302656680504, -0.10623254078765622], [-5.617615724152518, 2.475650684149287, -0.0010189188622748424], [-2.5208483411448914, 2.639487152044641, -0.11994598675984008]]",[-23365.9296875],"[[-1.1359438277675524, -0.6689962692185122, 0.055294689294564776], [0.9288187282175165, -0.5525632841424772, -0.037374352632355355], [0.7226757906166171, 0.8594133027730771, -0.06663737425480426], [-0.5174203983163512, 0.35886474981387245, 0.04733093968748672]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0199685367112494, 1.6438496899156174, 0.08564133490295128], [0.1949658275810084, -1.1199832071971334, 0.21052167266720567], [-1.369039962238003, 0.6865045993245922, 4.118480927542036], [-1.6857963106491471, 2.4768271195744522, 1.6130406161831328], [1.6175401983103483, 3.5275944651123625, 2.379550274943456], [1.0415444573097095, 2.4209975615470953, 5.078326977217838], [4.588358508617467, 2.4572374551261555, 2.9160029989536], [0.10007199947997927, -1.802419574547297, 3.1117346052722685], [3.88028343648452, 0.4544581485938977, 0.9100727536358129], [3.558602505059519, 0.8380144759070822, 5.386647806190565], [3.0950644838125023, -1.3836514125694286, 3.305179625681117]]",[-64250.9140625],"[[0.009219075991094552, 0.557673097382567, 0.3054557600395586], [-0.1903416487683119, -0.799861892737699, 0.2619436202765901], [0.1501168204757314, 0.9141408063975385, -0.5352556365592085], [-0.024562877901541474, -0.42953685564014854, 0.6833096084092034], [-0.2117767419541673, 0.0582713084876395, -0.08915294842889317], [-0.5090800950170671, -0.11699472000443135, -0.20062077060844694], [0.21900504252308078, 0.2875977418101323, 0.8845828739376815], [0.19627971763744587, 0.10445832261030397, -0.5167277427427978], [-0.120577091436293, -0.9771359539058845, 0.0526950454548472], [0.3738407140766356, -0.014303085625630535, -0.4614123303453271], [0.09842990512626773, 0.40562954255750555, -0.3869388463991593]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.698184565237868, 5.364103799737119, -0.20815337385406898], [-2.8092468705865516, 5.657816742075285, -0.3275493554937249], [-5.416473906089217, 2.4482582514962425, 0.10971004628622653], [-2.3461101010319463, 2.89037673443687, 0.05401189452559893]]",[-23366.03125],"[[-0.11075444350309442, 0.0540714091580196, -0.041182791005420646], [-0.008270538947640597, 0.8199278213132029, -0.07440884637705446], [0.7229884369334104, 0.014233480682470776, 0.03195793002902359], [-0.6070002529495236, -0.8855064147024194, 0.08203762219517617]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi']","[[-0.05215681949087082, 0.04688544008278692, 1.2781497020542125], [-0.007827796052105526, 0.004796448459322532, -1.5420793911486546]]",[-11684.779296875],"[[-0.0032209471474394904, 0.0025245629580257054, 0.31945691571228063], [0.0032187791920585684, -0.002526590016875704, -0.3194568128680975]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.3273083411847895, 0.16246034278849641, -0.07329926400043166], [3.4318943166586857, 0.14138448986635857, -0.2159585133943881], [3.7245539117033366, 2.930131772123392, 0.23259626453351678], [6.91694594425025, 2.6286587940733974, -0.014677511320499775]]",[-23374.21875],"[[0.022040686016158422, 0.03426403600117826, 0.004103003654017953], [-0.054351556712935664, -1.1671909759357415, -0.19406825916704937], [0.4436982939723188, 1.1006502752131035, 0.1537236688231841], [-0.4109363538304299, 0.033495609975684834, 0.03577324353573284]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.646228695463454, 5.411868249921162, -0.0693685065551422], [-2.7244824897633757, 5.788015767473708, -0.24714180856930018], [-5.520844156705203, 2.610570858751565, 0.027479189260611867], [-2.5710749781353153, 2.854142709886779, -0.08640420386958321]]",[-23366.046875],"[[-0.11086063012220267, 1.1481483469826366, -0.062306605702118746], [-0.17007193444388505, -0.007734571629333951, 0.03224829001132701], [0.28766520759428243, -0.9072713291836552, 0.039615152548206155], [-0.007894828577736282, -0.2350556256556376, -0.010980143787988237]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.5761052956310199, -1.921853997696867, 0.5516290414879961], [1.9062240835319448, 0.7009460445138298, 0.4515410380383086], [-1.9064164924108522, -0.7009470313891353, -0.45153129897290845], [-0.5759128867521128, 1.9218549845721742, -0.5516387805533967], [1.3922314744667914, 2.4820753531761834, -2.9015573161450336], [-0.1749778165152116, 0.34862571551595184, -6.843396306575277], [-1.0666421961922796, -1.2849642043288, -4.410110496339305], [-1.0776071011916144, 1.7774354451075407, -4.282144044667248], [3.1362924360437896, 0.23345630775643927, -3.766823627746095], [2.7372642316850637, 0.36768516567667103, -6.711938516411166], [1.4067634688447106, -2.0872683906931897, -3.09244875681808]]",[-64250.625],"[[0.2933808759173423, 0.3135150930304615, -0.5809786177274745], [0.37487712633238696, -0.27800186530079196, 0.5068742415546525], [-0.2679481779101342, -0.02719718537319168, 0.061900576867020135], [-0.31315318434993666, 0.34375349402816796, -0.0068313014530959676], [0.047331191655735454, 0.1627873266846938, 0.06521714750751595], [-0.31511797104703426, 0.03313620555101985, -0.06776043273486423], [-0.14830645431964207, 0.38041040049662017, 0.015262925244813298], [-0.3353460848993747, -0.4310341126806205, -0.3148655914215703], [0.22264001875462655, -0.348122572039079, -0.12326775237810338], [0.25707111998913207, 0.08893877541747147, 0.3285387255721174], [0.17119931237963756, -0.2456033250800837, 0.11454990808245463]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.39386090447436023, 0.18656570956512214, 0.1748545550013117], [3.4110704529703453, 0.08113112165078483, -0.041713476548283286], [3.9013418485066267, 3.0102318466597136, 0.03722788243949154], [6.790571473819668, 2.760995673677366, 0.09175855202509454]]",[-23374.20703125],"[[-0.31322985468847925, -0.02363033312856823, 0.008262779354021501], [0.25443028705406057, -0.31794670030473116, -0.01856180154359717], [-0.9344576747799421, 0.4290591444093905, 0.002972565589595639], [0.9950735221109817, -0.08664884683532718, 0.005591643380383242]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.008541197281835, 20.249006234392194, 15.64179080408845], [8.941882683448007, 17.107984721261538, 14.494204800387056], [7.545281546648488, 19.435234785386353, 15.641439692061525], [9.993783950984335, 19.732906643609795, 13.760922543218404], [11.357551636948303, 18.694978690701408, 17.909230590770502], [10.841422541072435, 16.23842390413813, 16.714444743929416], [8.700787615418633, 19.751255635989633, 18.34787272511146]]",[-40889.953125],"[[1.1119456518490913, 0.9182900549669543, -0.31726571754596583], [0.32763739915094103, -1.1691100483934262, 0.37774797028308604], [-0.18945214942819844, 0.373752113812847, 0.3145197264336177], [-0.44101025555717893, 0.4271123554443451, -0.5455662801414808], [0.40879673202196765, 0.39296104181011465, 1.1154701220058363], [-0.5879997901115126, -1.1707735530559693, -0.9114889691348693], [-0.6431407273522596, 0.23151120372736042, -0.02688323807748151]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9447778971831736, 1.736748888035151, 0.3455813158911285], [0.08940270979259313, -1.2240203884228573, 0.17612971557304177], [-1.4428742594671038, 0.8169630441237212, 4.1609991598297515], [-1.7118439273445658, 2.5947302324342134, 1.8109350717625943], [1.5342414482381124, 3.6311002635161245, 2.516372031358404], [0.7997522271635201, 2.405832391365984, 5.0869200790774345], [4.4585750967198345, 2.6182199641775004, 2.957048594362075], [0.24950478160549927, -1.7493579601128768, 3.1130643567938536], [3.723195459660561, 0.6328954505944582, 0.9959621288739946], [3.566134519502925, 0.9061586781012351, 5.243577574559945], [3.117920772923537, -1.37871378415783, 3.3410707653570184]]",[-64250.9140625],"[[-0.31791677264743284, -0.2632629054581111, -0.4763177949205371], [0.09092243402217814, 0.0588469788028534, 0.5777961044797222], [-0.24246349216834093, -0.14972832657386084, -0.5090316039847091], [-0.201802038896173, -0.2814380951483894, 0.2945320108594037], [-0.25014019337581317, 0.5703373300963568, 0.032404983408783], [0.5702026042164229, 0.08103005773280002, 0.45160444055241133], [0.6282823139908434, 0.5444756175791148, 0.7652573962103931], [-0.7389709372167181, 0.05973303286283112, -0.5535999535086864], [0.027313620415151386, -1.2896773696323196, -0.21405201524021186], [-0.11153600787298598, 0.23812552452283453, 0.22485497392725037], [0.5452634040220874, 0.4228808829504964, -0.5937477515080832]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.013918124911402, 20.383588710827645, 15.460993273150581], [8.888238895203221, 16.958296933477843, 14.460732705844064], [7.503820727746245, 19.306149526681512, 15.613434134887148], [9.946405463071526, 19.768689499871567, 13.947736276096673], [11.221472401609484, 18.808745616501724, 17.849617718709034], [10.87524454558104, 16.307877213004573, 16.65762997546201], [8.521146560104727, 19.693691513557884, 18.40154147938833]]",[-40889.7890625],"[[2.140628138794432, 0.6755854960332964, 1.4832620040280795], [0.6057728076235607, -0.5370050161146865, 0.3007480161335159], [-0.42874325850082784, 0.44352531005625095, 0.5946615220754214], [-2.028320748125687, -0.2814974876641618, -2.100982220408835], [0.6080677755706796, 0.6748923262388271, 0.7635326992588723], [-0.4109303888678069, -1.056441160420889, -0.7358100212474284], [-0.4716032632984062, 0.0819217682228513, -0.31608624903144494]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9295424430964299, 1.5851680441089113, 0.23731113699391282], [0.044278259767184414, -1.2647256888721683, 0.2765342114473756], [-1.2712803614884236, 0.9645789178500557, 4.2305351747226085], [-1.556794752247487, 2.6176536369269057, 1.9404462581336333], [1.518275669312189, 3.5414451770287845, 2.5775699112225796], [0.7879806392202553, 2.3595757225871408, 5.130132074420157], [4.4706457807762305, 2.4933782636776045, 3.034804316255341], [0.09809348491556046, -1.6229677082897163, 3.008194974900579], [3.751072961849456, 0.4381251671543245, 1.0350794379620032], [3.4204369685170812, 0.7466473452508339, 5.247405463643553], [2.9643748520756494, -1.3321023617185233, 3.106307408965809]]",[-64250.3671875],"[[0.014123062025225683, 0.5944589190346048, 0.23552222971461492], [-0.21003960085648474, -0.02276811835024599, -1.1637179278705743], [-2.6110101788399565, -2.037095928053445, -0.7035020353299887], [-0.623818876441887, 0.23053217852580996, -0.5571635044550306], [0.041802596901835805, 0.3541081034987393, -0.7522553203549368], [2.4508740723528324, 1.4864537732523158, 1.4196513340835466], [0.5448617974868645, 0.06535079352352674, 0.44497243055743446], [-0.6730930672545186, -0.43502688382536486, 1.0735107237201524], [0.30770794480648467, 0.2719877431582144, -1.0685376932436597], [0.285041549637798, 0.0637643191541673, 0.1814267035956453], [0.4682352705663325, -0.5801496936112398, 0.8811365653601348]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.6560576996810306, -0.28015645541898715, 1.2282914781698764], [-1.2226988306077158, -0.8452110403635824, 1.4558608415186989], [1.2227711883771513, 0.8452301342614316, -1.45603837116768], [-1.6561300574504678, 0.2801373615211382, -1.2281139485208965], [3.5414061138141824, -5.707630918282967, 3.373705833481907], [4.307618963867495, -1.7167191105709632, 0.9178174491844686], [3.6855940936120346, -0.9868399361812163, 3.8272714663627467], [5.388230529928757, -3.457650668885064, 3.202042913235834], [1.0219811876696874, -4.385058573727823, 2.5076674543942916], [1.9383130056997164, -3.127562145156441, -0.028073331452122208], [1.0024091325577025, -2.0201594765552287, 4.307301927215079]]",[-64250.40234375],"[[-0.9764057602054792, 0.5209135009972338, 0.2169074325634376], [-0.589938402963997, -0.12090742695258903, 0.11540202356199099], [-0.43086195151801787, 0.32008688775620076, -0.9985049182819707], [0.3027797029717563, 0.046324413951360444, -0.11712301812291806], [0.01641880644592741, 0.03554160243980216, -0.13281698905038258], [1.4796048648750635, -0.42875050901574024, 0.08861378779869954], [0.44755073422914726, -0.19127012605384133, 0.3069023663198263], [0.23315773909968276, -0.21257363010734903, 0.1355942962165016], [-0.07383024500262063, -0.20004808277454456, 0.35357166823939934], [-0.3148367436281951, 0.35872904691419855, 0.0710891389889724], [-0.10143938303586068, -0.1284440029605117, -0.04306956010517636]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.158985288030353, 20.52102142101022, 15.549251120224312], [9.19202894497527, 16.94600159555001, 14.398409422341546], [7.485263511411787, 19.326696355876916, 15.509092144371941], [10.129394422047001, 19.795569181665496, 13.671739976769889], [11.348128254974535, 18.770587315039243, 18.026256336815113], [10.79609534618767, 16.09607643205985, 16.709677962223914], [8.49148065986379, 19.672459503602443, 18.133946969700848]]",[-40890.23828125],"[[0.04303091126114646, -0.29643462824778377, 0.5903410379410515], [0.02697505222199374, 0.1424254125500679, 0.20650032113736533], [0.3399533500384742, -0.16183216133363545, -0.7255759965816072], [-0.5217907618795518, -0.19822784357687226, 0.1270113834891531], [-0.1433822748301483, 0.05881530279444146, -0.6400271197072216], [0.01566611558045681, 0.32574758586336383, -0.09072862415902128], [0.2306177448861955, 0.12094758760611134, 0.5239232360172846]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0463228929327173, 1.6676564437439816, 0.02523063339648368], [0.07007624621718686, -1.181845437257495, 0.11438079293032172], [-1.3954193554840706, 0.7790171098209508, 4.1767811268251895], [-2.0143940817403445, 2.512039726239736, 1.8484314204393928], [1.4294758062837274, 3.3920637109933187, 2.4819537959918136], [0.9322835306028643, 2.4470227870699466, 5.163072678367256], [4.607085405781376, 2.3915045784408253, 3.139534210526056], [0.06795516500700678, -1.637397869119346, 3.148575782727687], [3.791887900350926, 0.303646835733967, 0.9572835854460096], [3.803388919982978, 0.8730959967326177, 5.372501749849517], [3.217596884968733, -1.3400575445360299, 3.355206317661328]]",[-64250.73046875],"[[-0.09983131138803854, -0.3332842647154697, 0.5833563752420339], [0.14145718598774878, 0.04292843731705014, 0.813345279370324], [-0.28666479080263557, 0.43577661792056976, -0.1523399003388245], [0.6166845754563779, -0.09438560904576236, 0.27755927535858155], [0.04918417129911537, 0.2278234684298558, -0.6615981729032088], [0.2891272405020235, -0.5783365506622052, 0.4749215822900156], [0.23837893259013013, 0.8320711482393093, -1.2626977408441753], [0.5454531515400095, -0.17789148622176054, -0.8899770513441967], [0.06958288308247437, 0.23003400130260387, -0.0730634901951035], [-0.9360538165025182, -0.5687864398143693, 0.7632884443238777], [-0.6269617946791245, -0.012031905538075543, 0.12382948730649967]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.829056602621516, 5.261394463489648, 0.059716503190257966], [-2.828086185166377, 5.453448937691828, -0.3235825295131117], [-5.482324720563102, 2.5246181808520505, 0.07480952587549937], [-2.6259745613070637, 2.6614507795479923, -0.0276430885712593]]",[-23365.861328125],"[[0.322638709050751, 1.581454544779624, -0.1768648955855006], [-0.43604241871193555, 1.1673251875947597, 0.030199495043218696], [-0.335335697636876, -1.7336320541532457, 0.15254358324356432], [0.45156037181992914, -1.015263377927188, -0.0076549856581989316]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.6385634658075, 5.253137946887611, -0.08132217497669145], [-2.8197388289729384, 5.73570807007227, -0.022609783885631562], [-5.486048912674532, 2.293951442451781, 0.19326409896136326], [-2.5941017007294813, 2.735780616606205, -0.0854021195044537]]",[-23366.0234375],"[[-0.7791778706214296, -0.12650477304292826, 0.1403281111229742], [0.4690082474469306, -0.4678639002209574, -0.11620050580001166], [0.020109498513697775, 0.36839783994939623, -0.1504697302902301], [0.2955075393587269, 0.2245821797314299, 0.12840106551404418]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.09337974320854833, 0.206176554365456, 0.05154803467553409], [3.2608332627746224, 0.07667764932906292, -0.012074648660418836], [3.845605953699081, 3.022560494201008, -0.10834106399995738], [6.912245153652783, 2.6451505902254553, 0.09254311133325051]]",[-23374.3828125],"[[0.27555623062535006, -0.010646882354681426, -0.016449793398312217], [-0.21937615575799801, -0.13498833828934836, 0.025265524787488523], [0.06135185172779304, 0.17126055609070678, 0.006069179776029991], [-0.1139537203527012, -0.02894120674672732, -0.01779256819126598]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9607702939156165, 1.9578724793595352, 0.3295193503412829], [0.1766461510489188, -1.2842334989665452, 0.3513705625520045], [-1.68671357500327, 0.8803384504419361, 4.085496225124045], [-1.7650905581051624, 2.527245535784358, 1.8255483628529734], [1.5244808788375286, 3.5611313441717907, 2.536708096101031], [0.909858143121637, 2.3199931338547484, 5.265433580488894], [4.590403472387562, 2.574023691239544, 3.024285286954166], [0.17992696714609874, -1.742843704332226, 3.2076440873584406], [3.5028191602120655, 0.6332650446107694, 1.1271482650024338], [3.635752779674592, 0.9763899611389395, 5.306130213163718], [3.093711111833888, -1.0747218451645653, 3.3698474951255046]]",[-64250.5234375],"[[-0.8633743464873181, -1.2357453657645676, -1.177389519358374], [0.13128965008633764, 0.2948470225924096, 0.16289161068641367], [0.6280077200218177, -0.27660344152033267, 0.5970932727861373], [-0.07899106895755559, 0.3884107523484834, -0.36103923580042446], [0.003234564745731133, 1.2429007498076237, 1.5472614249849406], [-0.36249828622685404, 0.03798349872918642, -0.4616321083647308], [0.2973234591007067, 0.8609585366249912, 0.40072248662450716], [-0.36184481428708287, 0.23448808003089303, -0.2813523230996376], [0.6125800641066348, -0.7302662055544218, -1.3553490370072923], [0.13180752197061804, 0.4785366581721208, 1.0415765764084834], [-0.13850956885432397, -1.2963761255021644, -0.11048781995826333]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.4446194838826049, -1.8827641069539323, -0.7663077264705256], [-1.3640451767478965, -0.3052227579659752, 1.5411439734171308], [1.364123339716437, 0.3053192626749015, -1.541291263578052], [0.44454132091406506, 1.8826676022450077, 0.7664550166314477], [0.9271355583758178, 1.245302190149452, 3.853128798674389], [3.332203350082941, -2.42239336966601, 5.672333334303071], [2.3009384372825736, -3.193455262956609, 2.892671940744321], [3.3262011407423593, -0.3512820919264561, 3.4081089490525533], [-0.8475417452967784, -0.8047584588701933, 5.075623723933183], [0.9382698950070782, -1.8252144817717344, 7.225155973583839], [-0.6011918738106736, -2.9957639310487867, 3.082981808631729]]",[-64250.5625],"[[0.03121345127157797, -0.28466082047175567, -0.3440353899341977], [-0.6209495237318436, -0.29843350779159744, -0.026842167252938292], [0.10532853866607571, 0.19317408041660233, -0.075159351803633], [0.292531794341209, 0.23274579672405268, -0.3732635010986744], [0.1992349966625158, 0.02939715100612053, 0.31843829550021524], [-0.014000080951008124, 0.11165674694401075, -0.30506027273323344], [0.10729229692134176, -0.029068322157107734, -0.04601557286934395], [0.13443591075952765, -0.12119271671666289, 0.08962289492382303], [-0.1349886982439894, -0.11512141320825073, 0.5994304068483501], [-0.1302704642312649, 0.056783615956201086, 0.222740086144837], [0.03872873339137823, 0.2262606996447137, -0.05941159336837806]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
